oare_id,source,retrieval_neighbor_ids,retrieval_scores,retrieval_mode
c48742c4-d653-4f11-a208-fda65eeecdb5__c1of3,"translate Akkadian to English: a-na ku-ku-zi-a lá-qé-ep ù a-na-a-na qí-bi-ma um-ma en-um-a-šùr-ma a ma-la ú-ša-ḫi-zu-ku-nu-tí-ni šu-ma a-lu-wa ù a-šé-e iš-tù

Retrieved source: a-na ku-ku-zi-a lá-qé-ep ù a-na-a-na qí-bi-ma um-ma en-um-a-šùr-ma a ma-la ú-ša-ḫi-zu-ku-nu-tí-ni šu-ma a-lu-wa ù a-šé-e iš-tù
Retrieved English hint: To Kukuziya, Lā-qēp and Anna-anna from Ennam-Aššur: As I instructed you, if Aluwa and Ašeʾe have left hanaknak, then buy soft for what silver",c48742c4-d653-4f11-a208-fda65eeecdb5__c1of3__gc1of1,1.0000,train_to_train
c48742c4-d653-4f11-a208-fda65eeecdb5__c2of3,"ḫa-na-ak-na-ak i-ta-ṣú-nim ma-lá KÙ.BABBAR ú-šé-ri-ú-ni-ni pí-ri-kà-ni na-ar-bu-tim ú-lá ší-ma-am ša ki-ma ta-da-ga-lá-ni-ma KÙ.BABBAR 1 GÍN e-li-ú ša-ma-ma a-dí a-lá-kà-ni ší-mu-um

Retrieved source: ḫa-na-ak-na-ak i-ta-ṣú-nim ma-lá KÙ.BABBAR ú-šé-ri-ú-ni-ni pí-ri-kà-ni na-ar-bu-tim ú-lá ší-ma-am ša ki-ma ta-da-ga-lá-ni-ma KÙ.BABBAR 1 GÍN e-li-ú ša-ma-ma a-…
Retrieved English hint: they conduct or make the best purchase you can see will realise every shekel of silver, and until I come the purchase should remain",c48742c4-d653-4f11-a208-fda65eeecdb5__c2of3__gc1of1,1.0000,train_to_train
c48742c4-d653-4f11-a208-fda65eeecdb5__c3of3,"li-ib-ší ḫa-ra-ni i-ṣé-er ḫu-ur-ší-a e-ku-nu li-li-ik

Retrieved source: li-ib-ší ḫa-ra-ni i-ṣé-er ḫu-ur-ší-a e-ku-nu li-li-ik
Retrieved English hint: I am on my way Keep an eye on my store-room",c48742c4-d653-4f11-a208-fda65eeecdb5__c3of3__gc1of1,1.0000,train_to_train
c4b35290-a787-423b-af87-98e19b0cfeba__c1of3,"translate Akkadian to English: ša-lim-a-šùr ù šu-be-lúm DUMU i-dí-a-bi₄-im ni-kà-sí ma-aḫ-ri-ni i-sí-ú-ma 1 GÚ 13 ma-na URUDU lá-mu-nam i-ṣé-er šu-be-lim ša-lim-a-šùr i-dí um-ma ša-lim-a-šùr-ma

Retrieved source: ša-lim-a-šùr ù šu-be-lúm DUMU i-dí-a-bi₄-im ni-kà-sí ma-aḫ-ri-ni i-sí-ú-ma 1 GÚ 13 ma-na URUDU lá-mu-nam i-ṣé-er šu-be-lim ša-lim-a-šùr i-dí um-ma ša-lim-a-šùr…
Retrieved English hint: Šalim-Aššur and Šu-Bēlum son of Iddin-abum settled accounts before us, and Šalim-Aššur set down 1 talent 13 minas of bad copper as a claim on Šu-Bēlum Šalim-Aššur said to Šu-Bēlum: On the orders of Issu-arik, my",c4b35290-a787-423b-af87-98e19b0cfeba__c1of3__gc1of1,1.0000,train_to_train
c4b35290-a787-423b-af87-98e19b0cfeba__c2of3,"a-na šu-be-lim-ma i pì i-sú-SUD a-bi₄-a qá-ta-at a-bi₄-kà al-ta-pá-at lu i ba-a-ba-tí-šu KÙ.BABBAR al-qé-ma a-na ḫu-bu-li-šu ú-ša-qí-il₅ lu i-na na-ru-qí-a KÙ.BABBAR ma-da-ma a-na ḫu-bu-ul

Retrieved source: a-na šu-be-lim-ma i pì i-sú-SUD a-bi₄-a qá-ta-at a-bi₄-kà al-ta-pá-at lu i ba-a-ba-tí-šu KÙ.BABBAR al-qé-ma a-na ḫu-bu-li-šu ú-ša-qí-il₅ lu i-na na-ru-qí-a KÙ.…
Retrieved English hint: father, I wrote myself as your father's guarantor I took silver from his outstanding claims and paid to cover his debt, and I paid a great deal of silver from my joint-stock capital for your father's debt",c4b35290-a787-423b-af87-98e19b0cfeba__c2of3__gc1of1,1.0000,train_to_train
c4b35290-a787-423b-af87-98e19b0cfeba__c3of3,"a-bi₄-kà ú-ša-qí-il₅ al-kam ṭup-pì-a lu-kà-li-im-kà-ma um-ma šu-be-lúm-ma mì-nam we-dam i-a-tí tù-lá-ma-da-ni qá-dí a-ḫi-a-ma šé-a-ni IGI PUZUR₄-a-šur IGI en-na-nim a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ni-dí-in

Retrieved source: a-bi-kà ú-ša-qí-il₅ al-kam ṭup-pí-a lu-kà-li-im-kà um-ma šu-be-lúm-ma we-da-am i-a-tí tù-la-ma-da-ni qá-dum a-ḫe-a-ma šé-a-ni IGI PUZUR₄-a-šùr IGI en-na-nim a-…
Retrieved English hint: Come Let me show you my tablets "" Šu-Bēlum answered: ""You inform me alone Sue me together with my brothers "" Witnessed by Puzur-Aššur, by Ennānum The Kanesh colony gave us for these proceedings and we gave a tablet with…",82b2c169-af37-4c2b-bfdd-0fa305d42fe0__c3of3,0.7537,train_to_train
c4f56b6d-4f1f-4d12-808f-5c55cdf2eb1f,"translate Akkadian to English: KIŠIB a-šùr-e-mu-qí KIŠIB en-nam-a-šùr DUMU me-na-a KIŠIB i-dí-a-bi-im ša ḫu-bu-ul i-dí-a-bi-im 13 ma-na KÙ.BABBAR ṣa-ru-pá-am iš-tù ḫa-mu-uš-tim ša kàr-ri-a a-na 36 ḫa-am-ša-tim i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM a-na ma-na-im ú-ṣa-áb ša a-mur-IŠTAR ù a-šùr-i-mì-tí

Retrieved source: 13 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-dí-a-bi₄-im a-mur-IŠTAR ù a-šur-i-mì-tí i-šu-ú iš-tù ḫa-mu-uš-tim ša kàr-ri-a a-na 36 ḫa-am-ša-tim i-ša-qal šu-ma la i…
Retrieved English hint: Iddin-abum owes 13 minas of refined silver to Amur-Ištar and Aššur-imittī. Reckoned from the week of Karriya he must pay in 36 weeks. If he has not paid (in time), he must add interest at the rate 1.5 shekel per month p…",ae3c9a62-b6cf-4613-b686-d724bb6e0001,0.7814,train_to_train
c50cc90f-6e8d-4c44-b75b-2c9a268b8938__c1of3,"translate Akkadian to English: um-ma i-ku-pí-a-ma a-na en-um-a-šùr i-dí-a-bi-im ù lá-qé-ep qí-bi-ma 10 ma-na KÙ.BABBAR ku-nu-ki-a en-um-a-šùr na-áš-a-ku-nu-tí a-ṣé-er 40 ma-na AN.NA ša en-um-a-šùr

Retrieved source: um-ma i-ku-pí-a-ma a-na en-um-a-šùr i-dí-a-bi-im ù lá-qé-ep qí-bi-ma 10 ma-na KÙ.BABBAR ku-nu-ki-a en-um-a-šùr na-áš-a-ku-nu-tí a-ṣé-er 40 ma-na AN.NA ša en-um…
Retrieved English hint: From Ikūn-pīya to Ennam-Aššur, Iddin-abum and Lā-qēp: Ennam-Aššur brings you 10 minas of silver under my seal In addition to 40 minas of tin which Ennam-Aššur will send, add my silver and buy",c50cc90f-6e8d-4c44-b75b-2c9a268b8938__c1of3__gc1of1,1.0000,train_to_train
c50cc90f-6e8d-4c44-b75b-2c9a268b8938__c2of3,"ú-šé-ba-lá-ni ú i-na KÙ.BABBAR-pí-a ša 2 ma-na AN.NA-ak-šu a-ṣé-er ma-na-im ša-a-ma a-dí <gap> ší-mì ta-ša-a-ma-ni AN.NA na-ší-ra-ma iš-tí pá-ni-im-ma šé-bi-lá-nim a-dí a-lá-ak ṣú-ḫa-ri-a ší-tí

Retrieved source: ú-šé-ba-lá-ni ú i-na KÙ.BABBAR-pí-a ša 2 ma-na AN.NA-ak-šu a-ṣé-er ma-na-im ša-a-ma a-dí <gap> ší-mì ta-ša-a-ma-ni AN.NA na-ší-ra-ma iš-tí pá-ni-im-ma šé-bi-lá…
Retrieved English hint: worth 2 minas of his tin - in addition to the one mina, and until you will make purchases for me <gap>, set aside the tin and send it as soon as possible",c50cc90f-6e8d-4c44-b75b-2c9a268b8938__c2of3__gc1of1,1.0000,train_to_train
c50cc90f-6e8d-4c44-b75b-2c9a268b8938__c3of3,"KÙ.BABBAR-pí-a sà-áp-tí-ni <gap>-bi SIG₅ ša tal-ḫa-at pì-ri-kà-ni na-ar-bu-tim ší-ma-am ša ba-lá-ṭí-a ša-ma-nim-ma šé-bi-lá-nim e-ma-ri-šu a-na <gap> i ša-tim iš-tí tám-kà-ri-a ú <gap> a-na <gap> iḫ-da-ma <gap>

Retrieved source: KÙ.BABBAR-pí-a sà-áp-tí-ni <gap>-bi SIG₅ ša tal-ḫa-at pì-ri-kà-ni na-ar-bu-tim ší-ma-am ša ba-lá-ṭí-a ša-ma-nim-ma šé-bi-lá-nim e-ma-ri-šu a-na <gap> i ša-tim…
Retrieved English hint: Until my servant arrives, with the rest of my silver make a profitable purchase of good from Talhat, (and) soft and send them to me His donkeys <gap> per year together with my customers <gap>",c50cc90f-6e8d-4c44-b75b-2c9a268b8938__c3of3__gc1of1,1.0000,train_to_train
c52f4b62-3406-4589-9b67-a6fe66751218__c1of4,"translate Akkadian to English: a-na kur-ub-IŠTAR i-ku-pì-a šu-IŠTAR a-dí-da ù a-mur-IŠTAR qí-bi-ma um-ma ša-lim-a-šùr-ma a-na kur-ub-IŠTAR qí-bi-ma a-ḫi a-ta be-lí a-ta ḫu-sà-ru-um ik-ri-bu ša a-šùr ḫa-al-qú ṭup-pá-am ša dí-in

Retrieved source: um-ma ša-lim-a-šùr a-na i-dí-a-bi₄-im en-na-nim i-na-aḫ-DINGIR a-dí-da en-um-a-šùr a-lá-ḫi-im ù a-mur-IŠTAR qí-bi₄-ma <gap> a-ḫu-ú-a be-lu-ú-a a-tù-nu ḫu-sà-ru…
Retrieved English hint: From Šalim-Aššur to Iddin-abum, Ennānum, Inah-ilī, Adida, Ennam-Aššur, Ali-ahum and Amur-Ištar: My dear brothers and lords, the lapis lazuli that is the votive offering of Aššur has been lost. Assist the attorney and th…",ae7c2347-7fb2-4c22-93a2-6ca83768fa80__c1of3,0.4674,train_to_train
c52f4b62-3406-4589-9b67-a6fe66751218__c2of4,"a-lim{ki} a-ta ù ILLAT-kà ší-im-a-ma i-na ša-ḫa-at ra-bi-ṣí-im ù ṣú-ḫa-ri-im i-zi-za-ma a ma-lá dí-in a-lim{ki} ú-nu-tám ša en-na-sú-in na-dí-dá-ma šu-ma ḫu-sà-ru-um e-ta-li-a-am ku-un-kà-šu-ma a ma-lá dí-in a-lim{ki} ḫu-sà-ra-am ù

Retrieved source: um-ma ša-lim-a-šùr a-na i-dí-a-bi₄-im en-na-nim i-na-aḫ-DINGIR a-dí-da en-um-a-šùr a-lá-ḫi-im ù a-mur-IŠTAR qí-bi₄-ma <gap> a-ḫu-ú-a be-lu-ú-a a-tù-nu ḫu-sà-ru…
Retrieved English hint: From Šalim-Aššur to Iddin-abum, Ennānum, Inah-ilī, Adida, Ennam-Aššur, Ali-ahum and Amur-Ištar: My dear brothers and lords, the lapis lazuli that is the votive offering of Aššur has been lost. Assist the attorney and th…",ae7c2347-7fb2-4c22-93a2-6ca83768fa80__c1of3,0.4167,train_to_train
c52f4b62-3406-4589-9b67-a6fe66751218__c3of4,"en-na-sú-in ta-i-ra-nim a ma-lá dí-in a-lim{ki} a-li ra-bi₄-ṣú-um i-pá-li-lu lu-ta-me ù ú-nu-tám lu-na-dí-id ù šu-ma ba-tí-qum ma-ma-an e-tí-iq ra-bi₄-ṣú-um le-tí-iq-ma ú-nu-tám ša ba-tí-qí-im lu-na-dí-id a-ḫu-ú-a be-lu-a a-tù-nu a-na u₄-mu-ú e-ṭá-ri-im eṭ-ra-ni gi-mì-lam i-ṣé-er

Retrieved source: kà-ra-am ša-áš-me-a-ma a ma-lá dí-in a-lim{ki} <gap> ba-tí-qum ḫu <gap> in <gap> ni ta <gap> dí-in <gap> ú a-li MAŠKIM i-pá-li-lu lu-ta-me ú ú-nu-tám lu-na-dí-…
Retrieved English hint: in accordance with the verdict of the City <gap> an express caravan <gap> and wherever the attorney interrogates, he may impose an oath and then search the goods. My dear brothers and lords, you must make an effort and…",ae7c2347-7fb2-4c22-93a2-6ca83768fa80__c2of3,0.5336,train_to_train
c52f4b62-3406-4589-9b67-a6fe66751218__c4of4,"a-šùr ù i-ṣé-ri-a šu-uk-na

Retrieved source: a-šùr ù i-ṣé-ri-a šu-uk-na
Retrieved English hint: Do this favour for Aššur and for me",c52f4b62-3406-4589-9b67-a6fe66751218__c4of4__gc1of1,1.0000,train_to_train
c54fe4d1-b478-4653-8a37-ee4948283eed,"translate Akkadian to English: 1.6666 ma-na 5 GÍN KÙ.BABBAR ku-nu-ki ša šu-ḫu-bur a-na a-lá-ḫi-im e-zi-bu ki-ma a-šùr-be-el-ša-du-e KÙ.BABBAR a-ni-na il₅-qé šu-ma a-na KÙ.BABBAR a-nim ma-ma-an a-na a-lá-ḫi-im i-tù-a-ar a-ni-na DUMU MAN-a-na ú-ba-áb-šu IGI a-šur-ba-ni DUMU ku-ta-a IGI ili₅-ba-ni DUMU a-mur-IŠTAR

Retrieved source: ma-la lu-qú-tum a-na a-šùr-be-el-a-wa-tim i-pí-iq-du-ma ša-lim-a-šùr ú-šé-ṣí-ú šu-ma a-na šu-ku-bi-im ma-ma-an i-tù-a-ar ša-lim-a-šùr ú-ba-áb-šu IGI a-šùr-ma-l…
Retrieved English hint: With regard to what goods had been entrusted to Aššur-bēl-awātim and which Šalim-Aššur had taken out, if anyone raises claim against Šu-Kūbum, Šalim-Aššur will clear him. Witnessed by Aššur-malik son of Ali-ahum, by Ašš…",631ea682-7cf6-4c62-b2f8-5dd1d197458c,0.3828,train_to_train
c55ae352-1471-4715-8621-aaeed5b9b651__c1of3,"translate Akkadian to English: a-na en-um-a-šur qí-bi-ma um-ma lá-qé-ep-ma a-na-ku ú en-na-num a-na É ḫu-ur-ší-kà né-ru-ma UD.KA.BAR-kà ù ṭup-pì-kà nu-šé-ṣí-ma i-na É i-tur₄-DINGIR i-ba-ší-ú mì-ma li-ba-kà lá

Retrieved source: a-na en-um-a-šur qí-bi-ma um-ma lá-qé-ep-ma en-na-nu-um ú a-na-ku a-na ḫu-ur-ší-kà né-ru-ma ṭup-pì-kà ú ší-pá-ri-kà nu-šé-ṣí-ma i-na É i-tur₄-DINGIR né-zi-ib 1…
Retrieved English hint: To Ennam-Aššur from Lā-qēp: Ennānum and I entered your storeroom and brought out your tablets and your bronze (objects) and left them in Itūr-ilī's house 1 5 mina of silver and 3 shekels 22 5 grains of gold that Ewarimu…",0c63dd16-a3db-4363-bccd-4bc4f7071b1a__c1of4,0.5840,val_to_train
c55ae352-1471-4715-8621-aaeed5b9b651__c2of3,"i-pá-ri-id ú ša-lim-{d}a-šùr ik-ri-ba-am pu-ta ú pu-i bu-ma-ni a-na a-lim{ki} ḫa-ra-ni ek-pá-at šu-ma KÙ.BABBAR a-na qá-tí-kà ma-qí-it KÙ.BABBAR a-na ṣé-er ša ki-ma ku-a-tí šé-bi₄-lá-ma li-ip-qí-du-ni-šu-ma ú lá-ag-mì-il₅-kà

Retrieved source: ṭup-pá-am ší-me-ma li-ba-kà lá i-lá-mì-in a-ḫi a-ta i-na ša-ḫa-at ša-zu-úz-tí-a i-zi-iz-ma i-na a-lá-ak ma-áš-kà-tí-a TÚG.ḪI.A iš-té-na ú ša-na šé-bi₄-lam-ma l…
Retrieved English hint: Please, my brother, assist my representative(s) and send me, when a shipment of mine starts its journey, each time one or two textiles, then I will do you a favor (in return) """"",e20adb01-f24e-47f9-a1b5-3bc88b888800__c3of3__gc1of1,0.2592,val_to_train
c55ae352-1471-4715-8621-aaeed5b9b651__c3of3,"šu-ma KÙ.BABBAR i-na qá-tí-kà lá ma-qí-it a-ni-tám lá a-ni-tám tí-ir-ta-kà li-li-kam e a-ta-lá-ak-ma li-ba-kà e tù-lá-mì-nam i-ḫi-id-ma tí-ir-ta-kà li-li-kam

Retrieved source: a-li-ki-im pá-ni-e-ma i-ḫi-id-ma tí-ir-ta-kà li-li-kam a-na kà-lá KÙ.BABBAR lá-qá-im ú-za-kà lá i-ba-ší ku-ra-<gap> lá i-ša-qal a-<gap>-mì-kà
Retrieved English hint: Pay attention and send me word with the first transport Do not focus on taking all of the silver Kura will not pay <gap>",95ee073d-38c1-42d4-8366-b811612fdbf5__c2of2,0.3811,val_to_train
c5670aba-105b-40b5-bac1-12bc43a51091__c1of3,"translate Akkadian to English: 2 ma-na KÙ.BABBAR ší-im-tum ša ṭup-pí-šu ḫa-ar-mì-im 12 GÍN ù 2 sú-pu-ú SIG₅ ṣí-ba-sú iš-tí-i ḫa-pí-a-aḫ-šu DUMU zi-il₅-pu-ri-a a-ḫa-ma 15 GÍN KÙ.BABBAR lu li-tí iš-tí ḫa-pì-a-aḫ-šu 4-<gap> GÍN KÙ.BABBAR

Retrieved source: úz-ni-a pá-ta-im tí-ir-tí-ki ma-tí-ma ú-lá i-lá-kam 1 ma-na 15 GÍN KÙ.BABBAR ú ṣí-ba-tù-šu i-dí ša ḫa-pí-aḫ-šu 1 ma-na 10 GÍN ú ṣí-ba-tù-šu
Retrieved English hint: 1 mina 15 shekels of silver and its interest is the wages of happiahšu 1 mina 10 shekels and its interest is owed by Tarhišan <gap> 0 5 mina 5 shekels <gap> plus 18 shekels, his interest, owed by Alwa",3a8a9acb-4ca2-46fa-9a09-bb60fdd075d6__c2of5,0.2762,train_to_train
c5670aba-105b-40b5-bac1-12bc43a51091__c2of3,"KI ki-<gap> be-el ma-tim ša lu-ḫu-sà-dí-a <gap> 1 ma-na 9.75 GÍN KÙ.BABBAR KI ta-ar-ki <gap> DUMU zi-il₅-pu-ri-a <gap> ù 20 <gap>-tí šu-ma-<gap> um li <gap> KÙ.BABBAR <gap> li-bi₄ <gap> KÙ.BABBAR 11 LÁ 0.25 GÍN <gap> al-wa-na 0.3333 <gap> KÙ.BABBAR li-tí KI <gap> ḫa-ar-ra-<gap> GAL ṣa-bi₄-im ša <gap>

Retrieved source: <gap> 1 ma-na 5 GÍN KÙ.BABBAR iš-tí <gap> 0.3333 ma-na KÙ.BABBAR iš-tí
Retrieved English hint: of copper and 3 shekels of silver for his small goods, 3 shekels of silver <gap> I gave to Aluwa. I paid 4.5 shekels of silver, the fees from the City when he returned. <gap> minas of sickles, 3 shekels for his expenses…",1c428f5b-15b5-463a-8e27-f9b2f0d858fc__c7of13,0.3588,train_to_train
c5670aba-105b-40b5-bac1-12bc43a51091__c3of3,"iš-tù ḫa-mu-uš-tim ša en-na-sú-in <gap> ṣí-ib-tám i ITU.1.KAM ú-ṣa-áb <gap> 0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am KI i-ri-šum iš-tù ḫa-mu-uš-tim ša en-na-sú-in KÙ.BABBAR a-dí-šu-um 8 GÍN KI en-na-nim mu-ša-ri-dim 3 <gap> i-lá-al i ša <gap> ší-im ú-tí-tim <gap> am-tim ša i KÙ.BABBAR-im <gap>

Retrieved source: i-šu iš-tù ḫa-mu-uš-tim ša <gap> na <gap> GÍN ší-im UDU <gap> 2 GÍN a-ḫa-ma a-dí-na-kum 1 ma-na ša ṭup-pí-šu 12 GÍN e-li-um KI en-na-nim mu-ša-ri-dim <gap>
Retrieved English hint: Reckoned from the week of <gap> he will pay <gap> shekels, the price of a sheep <gap> I also gave him 2 shekels 1 mina from his tablet, 12 shekels on top, owed by Ennānum the <gap>",b56177e7-367e-44cc-af40-a8ef9295b2b3__c2of2,0.5083,train_to_train
c57e5e7b-d57d-40d1-a36a-786b811fa46e__c1of2,"translate Akkadian to English: da-a-a-nu dí-nam i-dí-nu-ma 6 GÍN KÙ.BABBAR ša kà-áp-sí-a DAM.MÍ a-lá-bí-im a-na bu-ṣí DUMU.MÍ i-dí-{d}IŠKUR ta-dí-nu iš-tù li-mì-im a-šùr-i-mì-tí ma-lá-ḫi-im 1 ma-na-um 0.5 ma-na i-na ša-tim ṣí-ib-tám tù-ṣú-bu a-na KÙ.BABBAR ú ṣí-ba-tí-šu kà-áp-sí-a DAM.MÍ a-lá-bi₄-im bu-ṣí

Retrieved source: 2 TÚG ša DAM.MÍ kur-ub-IŠTAR a-na a-šur-ma-lik a-dí-in
Retrieved English hint: Two textiles of the wife",27a814ba-f860-4468-8986-16e7ba2faaaa,0.2669,train_to_train
c57e5e7b-d57d-40d1-a36a-786b811fa46e__c2of2,"DUMU.MÍ i-dí-{d}IŠKUR ta-še-e a-ki-a DUMU PUZUR₄-a-šùr <gap> {d}UTU-ba-ni DUMU en-na-sú-in ma-nu-um-ki-a-šùr DUMU a-ḫu-wa-qar a-wi-lu a-ni-ú-tum da-a-nu

Retrieved source: DUMU.MÍ i-dí-{d}IŠKUR ta-še-e a-ki-a DUMU PUZUR₄-a-šùr <gap> {d}UTU-ba-ni DUMU en-na-sú-in ma-nu-um-ki-a-šùr DUMU a-ḫu-wa-qar a-wi-lu a-ni-ú-tum da-a-nu
Retrieved English hint: ) of Iddin-Adad Akiya, son of Puzur-Aššur, Šamaš-bāni, son of Ennam-Suen, (and) Mannum-kī-Aššur, son of Ahu-waqar - these gentlemen were the judges",c57e5e7b-d57d-40d1-a36a-786b811fa46e__c2of2__gc1of1,1.0000,train_to_train
c580205b-bd47-4731-bb89-801b20fed0f5,"translate Akkadian to English: KIŠIB DINGIR-na-da DUMU ba-zi-a KIŠIB en-nam-a-šùr DUMU kà-ri-a KIŠIB ki-ta-a ša 0.5 ma-na KÙ.BABBAR ṣa-ru-pá-am ša e-lá-ma ki-ta-a i-bé-el iš-tí KÙ.BABBAR uk-ta-al šu-ma a-e-ša-ma ú-da-pí-ir 1 GÍN.TA i-na ITU.1.KAM i-ma-nu-šu

Retrieved source: 0.3333 ma-na 5 GÍN KÙ.BABBAR ṣa-ru-pá-am ga-al-dá-a ša e-la-ma i-be-i-el KI KÙ.BABBAR-pí-im uk-ta-al IGI lá-qé-pì-im IGI a-mur-{d}UTU IGI e-ze-e šu-ma ú-da-pí-…
Retrieved English hint: 25 shekels of refined silver Galdaya of Elamma will manage. He is held in service with the silver. Witnessed by Lā-qēpum, by Amur-Šamaš, by Ezē. If he disappears he will add 1 shekel of silver as interest per month.",ed208207-ef3a-4a07-bf49-7c64fe9da09e,0.3449,train_to_train
c596eed5-49f6-4a97-8201-35764873f452,"translate Akkadian to English: i-dí-a-bu-um É-tí ša bu-ri-im a-šar ša-lim-a-šùr wa-áš-bu iš-tí tù-ud-ḫa-li-a a-ḫu tù-li iš-a-am a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in IGI a-ku-za IGI ú-ra-a IGI a-šùr-ba-ni

Retrieved source: i-dí-a-bu-um É-tí ša bu-ri-im a-šar ša-lim-a-šùr wa-áš-bu iš-tí tù-ud-ḫa-li-a a-ḫu tù-li iš-a-am a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup…
Retrieved English hint: Iddin-abum has bought the houses by the well, where Šalim-Aššur is living, from Tudhiliya the brother of Tuli. The Kanesh colony gave us for these proceedings, and we gave a tablet with our testimony before the dagger o…",a793a223-aa10-411f-8240-a1fc160fcf12,1.0000,train_to_train
c5a99a9f-96b5-4aa2-8198-b1d7c79d2610,"translate Akkadian to English: 10 GÍN KÙ.BABBAR ṣa-ru-pá-am iš-tù ḫa-mu-uš-tim ša {d}UTU-ba-ni ù a-šur-ma-lik a-na ḫa-mu-uš-tim ša ta-la-kà-ni ú-šé-ba-lam šu-ma lá uš-té-bi₄-lam 15 GÍN KÙ.BABBAR i-ša-qal IGI en-na-nim IGI a-šùr-mu-ta-pí-il₅

Retrieved source: 1 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er {d}UTU-ba-ni ú a-šùr-ma-lik ša-at-{d}IM i-šu iš-tù ḫa-mu-uš-tim ša i-ku-pí-a a-na 6 ḫa-am-ša-tim i-ša-qú-lu šu-ma lá iš-q…
Retrieved English hint: Šamaš-bāni and Aššur-mālik owe Šāt-Adad 1 mina refined silver.
They will pay six weeks from the of Ikūn-piā.
If they do not pay, they will add interest at the colony rate.",extpub__9bdc7305-55f6-4d9b-8d11-fb1a07993ed4,0.4073,train_to_train
c5bc2496-4f85-4dab-a521-7ed5db77cdbd__c1of4,"translate Akkadian to English: a-na i-sú-rik₁₃ qí-bi-ma um-ma ša-lim-a-šur-ma 1.3333 ma-na KÙ.BABBAR ṣa-ru-pá-am ší-im NA₄.GUG-tí-kà a-mur-a-a wa-bar-ni ù a-ḫa-at-ni ug-ba-áb-tám ú-ša-áš-qí-il₅-ma ku-nu-ki-a du-du na-áš-a-kum 2.5

Retrieved source: ma-na 0.5 GÍN KI i-<gap> 0.5 ma-na KI ku-za-zi-im 0.5 ma-na KI a-šur-be-el-a-wa-tim mì-ma a-nim KÙ.BABBAR ṣa-ru-pu-um ša ší-im NA₄.GUG-tí-kà ša a-we-li a-ni-ú-…
Retrieved English hint: 0 5 shekel owed by I<gap>, <gap> 0 5 mina owed by Kuzāzum, 0 5 mina owed by Aššur-bēl-awātim, all this, refined silver, from the proceeds of your carnelian, from these men, Dudu will bring to you in hahhum",c5bc2496-4f85-4dab-a521-7ed5db77cdbd__c2of4,0.3566,train_to_train
c5bc2496-4f85-4dab-a521-7ed5db77cdbd__c2of4,"ma-na 0.5 GÍN KI i-<gap> 0.5 ma-na KI ku-za-zi-im 0.5 ma-na KI a-šur-be-el-a-wa-tim mì-ma a-nim KÙ.BABBAR ṣa-ru-pu-um ša ší-im NA₄.GUG-tí-kà ša a-we-li a-ni-ú-tim du-du i-na

Retrieved source: ma-na 0.5 GÍN KI i-<gap> 0.5 ma-na KI ku-za-zi-im 0.5 ma-na KI a-šur-be-el-a-wa-tim mì-ma a-nim KÙ.BABBAR ṣa-ru-pu-um ša ší-im NA₄.GUG-tí-kà ša a-we-li a-ni-ú-…
Retrieved English hint: 0 5 shekel owed by I<gap>, <gap> 0 5 mina owed by Kuzāzum, 0 5 mina owed by Aššur-bēl-awātim, all this, refined silver, from the proceeds of your carnelian, from these men, Dudu will bring to you in hahhum",c5bc2496-4f85-4dab-a521-7ed5db77cdbd__c2of4__gc1of1,1.0000,train_to_train
c5bc2496-4f85-4dab-a521-7ed5db77cdbd__c3of4,"ḫa-ḫi-im ú-ba-lá-kum 2 ma-na LÁ 3 GÍN KÙ.BABBAR-áp-kà 5 GÍN i-a-am ú 2 <gap> ú 2 GÍN 2 ma-na 3 GÍN qá-dum ša-du-a-tí-šu im-dí-DINGIR ub-lá-kum ša 7 ma-na <gap> KÙ.BABBAR ṣa-ru-pu-um ší-im NA₄.GUG-tí-kà šu-ma ṣí-ib-tám i-ṣé-er <gap> tám-kà-ri-kà il₅-qé ší-ma-am a ma-lá ṭup-pì-im

Retrieved source: ma-na 0.5 GÍN KI i-<gap> 0.5 ma-na KI ku-za-zi-im 0.5 ma-na KI a-šur-be-el-a-wa-tim mì-ma a-nim KÙ.BABBAR ṣa-ru-pu-um ša ší-im NA₄.GUG-tí-kà ša a-we-li a-ni-ú-…
Retrieved English hint: 0 5 shekel owed by I<gap>, <gap> 0 5 mina owed by Kuzāzum, 0 5 mina owed by Aššur-bēl-awātim, all this, refined silver, from the proceeds of your carnelian, from these men, Dudu will bring to you in hahhum",c5bc2496-4f85-4dab-a521-7ed5db77cdbd__c2of4__gc1of1,0.3631,train_to_train
